DMSO.01	DMSO.02	DMSO.03	MK-2206.01	MK-2206.02	MK-2206.03	14H.01	14H.02	14H.03	C: Only identified by site	C: Reverse	C: Potential contaminant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS count	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
981616.5177	1008514.223	1005721.901	921420.3913	852476.1817	901145.1636	977813.6368	864136.6829	925517.0229				4	4	4	8.1	8.1	8.1	79.151	0	36.903	195750000	7	Q5SWA1	Q5SWA1	Protein phosphatase 1 regulatory subunit 15B	PPP1R15B	4769
204182.543	191263.2274	192834.0106	167929.9465	194094.5388	170451.2909	147177.744	159810.2037	187860.2098				1	1	1	7.7	7.7	7.7	27.55	0	6.3805	34918000	2	Q5SWH9	Q5SWH9	Transmembrane protein 69	TMEM69	4770
15833753.93	16359212.89	17282397.1	15156150.13	16670568.87	15894232.31	15906355.67	15546645.63	16757458.21				10	10	10	33.1	33.1	33.1	37.773	0	115.08	2927500000	24	Q5SWX8-3;Q5SWX8;Q5SWX8-4;Q5SWX8-2	Q5SWX8-3;Q5SWX8;Q5SWX8-4;Q5SWX8-2	Protein odr-4 homolog	ODR4	4771
6638841.142	6343290.574	7003768.657	6251625.819	6607623.252	6489158.616	6778807.162	6533388.501	6685017.934				18	18	18	15.9	15.9	15.9	159.43	0	278.54	1013800000	28	Q5SXM2	Q5SXM2	snRNA-activating protein complex subunit 4	SNAPC4	4772
44278407.5	45168072.07	47027457.49	42969212.46	44688491.18	44834314.38	45186860.85	42404087.42	46206740.91				12	12	11	20.9	20.9	19.8	79.322	0	21.245	8349500000	34	Q5SY16	Q5SY16	Polynucleotide 5-hydroxyl-kinase NOL9	NOL9	4773
875835.2561	904148.3628	938892.2019	775033.9592	864376.3057	847057.2766	892009.7785	874682.5581	911257.9688				5	5	4	18.7	18.7	16.2	37.999	0	67.137	110980000	7	Q5SYC1;Q5SYC1-2	Q5SYC1	Clavesin-2	CLVS2	4774
336325.8166	317654.7353	310428.1794	277129.3528	289720.0492	293235.4501	310127.0842	301020.0379	316007.6591				22	22	22	16.9	16.9	16.9	170.47	0	86.156	562200000	19	Q5SYE7-2;Q5SYE7	Q5SYE7-2;Q5SYE7	NHS-like protein 1	NHSL1	4775
2381765.588	2220572.124	2226428.73	1910475.068	2119951.752	2106329.925	2435860.36	2366953.61	2257978.002				10	10	10	16	16	16	91.807	0	51.176	558700000	21	Q5SZL2;Q5SZL2-4;Q5SZL2-3;Q5SZL2-5;Q5SZL2-2	Q5SZL2;Q5SZL2-4;Q5SZL2-3;Q5SZL2-5;Q5SZL2-2	Centrosomal protein of 85 kDa-like	CEP85L	4776
2393350.068	2197451.663	2420376.413	2120833.598	2273053.169	2386061.834	2291244.521	2125542.979	2354354.279				21	21	21	8.9	8.9	8.9	371.85	0	158.97	937210000	25	Q5T011-5;Q5T011;Q5T011-4;Q5T011-7	Q5T011-5;Q5T011	Protein SZT2	SZT2	4777
774604.3083	957491.3977	846529.0196	719233.1541	780695.2682	707661.5458	779235.5654	694540.8382	777724.6822				6	6	6	33.2	33.2	33.2	30.405	0	28.358	521450000	12	Q5T013;Q5T013-3;Q5T013-4;Q5T013-2	Q5T013;Q5T013-3;Q5T013-4	Putative hydroxypyruvate isomerase	HYI	4778
2596973.749	2041361.135	3166373.472	1882214.998	2767016.852	2689114.958	2565484.716	2362364.252	2931078.142				5	3	3	10.7	6.2	6.2	45.814	0	5.8015	202920000	5	Q5T0B9	Q5T0B9	Zinc finger protein 362	ZNF362	4779
65540.54277	57880.91066	60544.1522	54004.79923	57736.65875	69595.19103	57393.51051	57183.05193	62801.00386				3	3	3	16.5	16.5	16.5	30.211	0	3.5312	5608800	4	Q5T0D9;Q5T0D9-2	Q5T0D9	Tumor protein p63-regulated gene 1-like protein	TPRG1L	4780
2548470.107	2457397.822	2623388.422	2296332.304	2410665.42	2603281.695	2649520.759	2574034.572	2528937.584				13	13	13	20.3	20.3	20.3	93.594	0	87.16	1116300000	22	Q5T0F9-2;Q5T0F9;Q5T0F9-3;Q5T0F9-5	Q5T0F9-2;Q5T0F9;Q5T0F9-3	Coiled-coil and C2 domain-containing protein 1B	CC2D1B	4781
13921390.67	14302856.81	14290964.98	14123555.63	13599026.1	13854967.59	14688665.56	14291955.59	13845367.38				30	30	30	61.8	61.8	61.8	63.571	0	314.72	5806000000	70	Q5T0N5-3;Q5T0N5-4;Q5T0N5-2;Q5T0N5-5;Q5T0N5	Q5T0N5-3;Q5T0N5-4;Q5T0N5-2;Q5T0N5-5;Q5T0N5	Formin-binding protein 1-like	FNBP1L	4782
297823.8985	278515.8681	287998.1463	318956.466	283580.7348	270205.9654	314870.7023	324959.41	288297.7396				2	2	2	8.1	8.1	8.1	32.206	0	15.161	54741000	4	Q5T0U0;Q5T0U0-2	Q5T0U0;Q5T0U0-2	Coiled-coil domain-containing protein 122	CCDC122	4783
4715894.457	4926050.544	4733579.101	4277095.53	4391553.656	4597442.18	4448846.836	4315211.976	4363335.569				15	15	15	30.6	30.6	30.6	65.505	0	64.599	2190600000	27	Q5T160	Q5T160	"Probable arginine--tRNA ligase, mitochondrial"	RARS2	4785
5063838.629	5581416.974	5320756.682	5122085.839	5043172.002	4912411.548	5234063.512	5033742.545	5265357.288				7	7	7	30	30	30	27.129	0	11.131	458240000	15	Q5T1C6	Q5T1C6	Acyl-coenzyme A thioesterase THEM4	THEM4	4786
23848579.48	22249969.15	24087811.71	21280076.48	23233448.97	22676584.11	23333509.86	23210914.02	23738081.4				35	35	3	38.6	38.6	1.9	133.63	0	323.31	7408000000	74	Q5T1M5;Q5T1M5-3	Q5T1M5	FK506-binding protein 15	FKBP15	4787
668607.4941	627997.8089	679022.5684	636896.7568	623443.8046	759926.3091	677518.1173	692377.8278	726498.3522				33	1	1	38.2	1.2	1.2	132.47	0	13.36	190680000	2	Q5T1M5-2	Q5T1M5-2	FK506-binding protein 15	FKBP15	4788
53791.85051	61126.06178	58591.34712	54282.51709	53926.24653	56407.52435	60653.3622	57457.19726	51579.13649				6	5	5	3.5	3.1	3.1	259.33	0	34.355	6701500	1	Q5T1R4-2;Q5T1R4	Q5T1R4-2;Q5T1R4	Transcription factor HIVEP3	HIVEP3	4790
4562521.732	4212367.861	4539808.463	3683638.356	3907460.883	3955969.85	4114540.805	3784050.732	4063805.716				14	14	14	24.7	24.7	24.7	68.809	0	155.37	1076500000	25	Q5T1V6;Q5T1V6-2	Q5T1V6;Q5T1V6-2	Probable ATP-dependent RNA helicase DDX59	DDX59	4791
26795734.01	27025163.31	27430926.21	24835492.15	25884767.07	25380198.2	26688224.61	25339768.35	25904510.74				101	101	101	47	47	47	196.63	0	323.31	6675500000	89	Q5T200;Q5T200-2	Q5T200;Q5T200-2	Zinc finger CCCH domain-containing protein 13	ZC3H13	4792
7658338.509	7387219.423	7730873.496	6939979.642	7150932.725	6981472.866	7518430.006	7454085.828	7236195.725				9	9	9	24.7	24.7	24.7	42.008	0	58.68	3158700000	20	Q5T280	Q5T280	Putative methyltransferase C9orf114	C9orf114	4793
8184710.741	8894610.501	8788588.209	7852387.837	8080426.43	8368861.841	9091582.474	8330663.652	8641797.533				7	7	7	22.6	22.6	22.6	45.124	0	151.62	717200000	10	Q5T2D3	Q5T2D3	OTU domain-containing protein 3	OTUD3	4794
989815.4254	881010.6906	962882.3452	713572.2569	881743.7995	829912.6659	985570.8084	899584.9503	922059.2927				4	4	4	9.3	9.3	9.3	78.71	0	53.556	248100000	5	Q5T2E6;Q5T2E6-2	Q5T2E6;Q5T2E6-2	UPF0668 protein C10orf76	C10orf76	4795
347559.3907	307899.5002	306812.9815	346789.3336	296670.0988	301500.3184	304672.5504	299396.9502	260387.3795				2	2	2	8.2	8.2	8.2	42.089	0.00011135	2.9008	56687000	3	Q5T2R2-3;Q5T2R2;Q5T2R2-2	Q5T2R2-3;Q5T2R2;Q5T2R2-2	Decaprenyl-diphosphate synthase subunit 1	PDSS1	4796
518325.9146	598669.3977	596432.7697	526838.0427	538281.0085	508363.1743	527495.7703	476329.3763	532787.238				3	3	3	4.4	4.4	4.4	115.68	0	46.919	137360000	5	Q5T2S8;Q5T2S8-2	Q5T2S8;Q5T2S8-2	Armadillo repeat-containing protein 4	ARMC4	4797
2522460.068	2603642.611	2665177.152	2271950.544	2731571.962	2529112.883	2680926.061	2671280.417	2702381.638				9	9	8	15.6	15.6	14.4	65.523	0	212.52	742860000	27	Q5T2T1;Q5T2T1-2	Q5T2T1;Q5T2T1-2	MAGUK p55 subfamily member 7	MPP7	4798
1836846.96	1798546.464	1841436.222	1761044.58	1806167.174	1804165.18	1725281.09	1855144.327	1932584.413				4	4	4	7.3	7.3	7.3	94.957	0	42.378	264180000	9	Q5T3F8;Q5T3F8-2;Q5T3F8-3	Q5T3F8;Q5T3F8-2;Q5T3F8-3	CSC1-like protein 2	TMEM63B	4799
45164941.36	49860706.87	47387394.38	45240138.18	44272269.64	47171103	46712327.65	46027731.35	48108884.09				22	22	22	47.8	47.8	47.8	50.381	0	244.2	8102400000	58	Q5T3I0;Q5T3I0-3;Q5T3I0-2	Q5T3I0;Q5T3I0-3	G patch domain-containing protein 4	GPATCH4	4800
4007024.777	4469865.531	3789300.178	3694377.856	3314362.565	3573979.677	3835012.9	3595098.829	3409668.378				8	8	8	13.4	13.4	13.4	84.567	0	24.845	771190000	10	Q5T3J3;Q5T3J3-2	Q5T3J3	Ligand-dependent nuclear receptor-interacting factor 1	LRIF1	4801
798924.6958	856860.0118	841964.5699	776485.7914	862461.1824	776162.9272	818260.1117	773102.4048	872865.5966				3	3	3	2.3	2.3	2.3	158.78	0	14.836	133640000	5	Q5T3U5-2;Q5T3U5	Q5T3U5-2;Q5T3U5	Multidrug resistance-associated protein 7	ABCC10	4802
4824673.889	4533833.563	4621725.035	3897722.634	4320000.354	4356686.885	4299388.351	3776713.723	4107417.023				8	8	8	30.3	30.3	30.3	38.155	0	14.581	1060500000	21	Q5T440	Q5T440	"Putative transferase CAF17, mitochondrial"	IBA57	4803
7922915.583	7976365.008	8505708.604	7065205.044	7750725.885	7345860.151	8196633.155	7874189.489	7951524.192				14	14	14	20.9	20.9	20.9	97.112	0	160.1	2008200000	30	Q5T447;Q5T447-2	Q5T447;Q5T447-2	E3 ubiquitin-protein ligase HECTD3	HECTD3	4804
2578320.179	2393350.068	2820657.371	2428779.351	2670724.998	2497580.936	2766441.527	2636513.585	2524734.059				23	23	23	20.5	20.5	20.5	134.36	0	214	577720000	9	Q5T481	Q5T481	RNA-binding protein 20	RBM20	4805
145877.7169	122880.801	138478.2622	103537.9404	116518.5397	126774.0555	142075.6707	130040.3664	126282.92				2	2	2	4.6	4.6	4.6	68.351	0	22.406	118050000	4	Q5T4D3-2;Q5T4D3-4;Q5T4D3;Q5T4D3-3	Q5T4D3-2;Q5T4D3-4;Q5T4D3;Q5T4D3-3	Transmembrane and TPR repeat-containing protein 4	TMTC4	4807
1083524.241	1107826.098	1129380.346	966493.1622	1100936.631	1154390.579	1130790.314	1114604.15	1204998.567				6	6	6	24.4	24.4	24.4	34.681	0	28.559	202080000	14	Q5T4F4-7;Q5T4F4-8;Q5T4F4-2;Q5T4F4;Q5T4F4-3;Q5T4F4-4;Q5T4F4-5;Q5T4F4-6	Q5T4F4-7;Q5T4F4-8;Q5T4F4-2;Q5T4F4;Q5T4F4-3;Q5T4F4-4;Q5T4F4-5;Q5T4F4-6	Protrudin	ZFYVE27	4808
63793230.37	60498666.19	63164035.02	54528230.37	58591985.36	59052712.77	63365753.51	59640954.04	60595192.42				95	95	95	21	21	21	571.85	0	323.31	18602000000	194	Q5T4S7-3;Q5T4S7;Q5T4S7-2;Q5T4S7-4;Q5T4S7-5;Q5T4S7-6	Q5T4S7-3;Q5T4S7;Q5T4S7-2;Q5T4S7-4	E3 ubiquitin-protein ligase UBR4	UBR4	4809
4262297.904	4626212.162	4570434.834	4128253.119	4383950.263	4375450.091	4552728.51	4513452.52	4619162.917				8	8	8	9.6	9.6	9.6	121.6	0	86.601	1194900000	11	Q5T5C0-3;Q5T5C0-2;Q5T5C0	Q5T5C0-3;Q5T5C0-2;Q5T5C0	Syntaxin-binding protein 5	STXBP5	4810
3363425.798	3557420.289	3258552.933	3344594.783	3224401.572	3463261.754	2972200.479	3075095.959	3184201.051				8	8	8	6.2	6.2	6.2	162.36	0	31.961	517170000	13	Q5T5P2-3;Q5T5P2;Q5T5P2-4;Q5T5P2-8;Q5T5P2-6;Q5T5P2-9;Q5T5P2-2;Q5T5P2-7;Q5T5P2-10	Q5T5P2-3;Q5T5P2;Q5T5P2-4;Q5T5P2-8;Q5T5P2-6;Q5T5P2-9;Q5T5P2-2;Q5T5P2-7;Q5T5P2-10	Sickle tail protein homolog	KIAA1217	4811
4050307.469	4189074.177	4341012.06	3783263.942	3968603.499	4041053.441	4246373.965	4176607.092	4242255.257				36	36	17	20.7	20.7	9.5	217.33	0	323.31	633670000	24	Q5T5U3	Q5T5U3	Rho GTPase-activating protein 21	ARHGAP21	4813
197939.4981	183726.4739	148520.2373	153683.2065	149874.9763	152854.553	150645.7033	162288.3598	146810.9448				20	1	1	20.2	1.4	1.4	129.24	0	11.826	26594000	2	Q5T5U3-3	Q5T5U3-3	Rho GTPase-activating protein 21	ARHGAP21	4814
2873544.579	3035283.832	3054701.545	2742575.678	2842443.023	2884720.275	3027299.538	2925192.221	2912850.041				13	13	13	18.4	18.4	18.4	94.474	0	71.168	847470000	20	Q5T5X7	Q5T5X7	BEN domain-containing protein 3	BEND3	4815
15060851.47	15230922.61	15442467.94	14274135.13	13526638.27	14111812.88	15225644.89	14535728.07	14549840.48				25	25	25	18.2	18.2	18.2	177.97	0	323.31	24883000000	41	Q5T5Y3;Q5T5Y3-3;Q5T5Y3-2	Q5T5Y3;Q5T5Y3-3;Q5T5Y3-2	Calmodulin-regulated spectrin-associated protein 1	CAMSAP1	4816
9164342.837	9549541.259	9377032.486	8742412.374	8888447.363	8637605.524	8902628.97	8783716.132	8953994.491				7	7	7	23	23	23	33.3	0	173.59	3409200000	20	Q5T653	Q5T653	"39S ribosomal protein L2, mitochondrial"	MRPL2	4817
2225502.977	2131148.952	2292356.509	2073303.658	2139585.647	2114961.543	2351092.712	2216266.59	2162846.727				3	3	3	5.1	5.1	5.1	77.18	0	29.255	242300000	7	Q5T6C5	Q5T6C5	Ataxin-7-like protein 2	ATXN7L2	4818
210856.212	187340.0721	193088.1364	154505.6425	161245.5701	162795.3538	206559.8024	199219.5908	195458.1207				3	3	3	6.2	6.2	6.2	50.517	0	6.0947	145790000	3	Q5T6F0	Q5T6F0	DDB1- and CUL4-associated factor 12	DCAF12	4819
5832973.14	6190394.837	6079831.88	5612841.931	5692772.437	5796698.424	5822470.523	5701855.313	5839445.702				12	12	12	13.3	13.3	13.3	117.11	0	71.153	1504000000	23	Q5T6F2;Q5T6F2-2	Q5T6F2	Ubiquitin-associated protein 2	UBAP2	4820
63704.16151	59893.00925	65042.72136	41579.93839	61726.3986	51379.31373	54376.66308	51819.23152	50227.85343				3	3	3	21.7	21.7	21.7	22.511	0	22.164	70876000	5	Q5T6S3-2;Q5T6S3-3;Q5T6S3	Q5T6S3-2;Q5T6S3-3;Q5T6S3	PHD finger protein 19	PHF19	4821
9515842.746	9607302.613	9257556.38	8879826.144	8654385.771	8477456.231	9161802.294	8796511.098	8241639.906				16	16	16	41.3	41.3	41.3	39.028	0	79.333	2458800000	38	Q5T6V5	Q5T6V5	UPF0553 protein C9orf64	C9orf64	4822
858405.6224	855020.8052	787543.4523	737559.5446	764522.7992	813453.301	780803.5031	782645.793	831986.1577				3	3	3	6.3	6.3	6.3	49.024	0	6.2041	137510000	7	Q5T7M9	Q5T7M9	Protein FAM69A	FAM69A	4824
2425582.804	2372373.942	2616124.919	2079348.292	2313747.499	2523334.437	2824961.94	2554483.17	2439915.916				8	8	8	18.5	18.5	18.5	44.993	0	32.552	460100000	17	Q5T7V8;Q5T7V8-3;Q5T7V8-4;Q5T7V8-2	Q5T7V8;Q5T7V8-3;Q5T7V8-4;Q5T7V8-2	RAB6-interacting golgin	GORAB	4825
2769319.35	2651909.295	2844413.938	2298243.134	2575640.839	2679625.583	2804476.377	2527185.265	2735361.351				17	17	17	27.7	27.7	27.7	101.45	0	116.47	456830000	23	Q5T7W0-4;Q5T7W0-2;Q5T7W0;Q5T7W0-3	Q5T7W0-4;Q5T7W0-2;Q5T7W0	Zinc finger protein 618	ZNF618	4826
134281.4039	68092.10911	171066.7681	67847.12205	85985.15588	83471.72702	67889.46049	65749.85079	86859.73916				6	6	6	13.2	13.2	13.2	58.262	0	22.951	205690000	13	Q5T7W7	Q5T7W7	Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2	TSTD2	4827
5970415.889	6020700.827	6187820.86	5380467.123	5951409.672	6014444.233	6134439.07	5917268.791	5880062.259				15	15	15	33.7	33.7	33.7	54.785	0	153.96	1645500000	27	Q5T8D3-2;Q5T8D3-3;Q5T8D3;Q5T8D3-4	Q5T8D3-2;Q5T8D3-3;Q5T8D3;Q5T8D3-4	Acyl-CoA-binding domain-containing protein 5	ACBD5	4829
1943869.584	1762509.985	2001707.854	1657525.92	1761166.65	1949266.614	2068566.633	1978533.415	1894387.453				9	9	9	36.9	36.9	36.9	38.646	0	161.95	703630000	16	Q5T8I3-2;Q5T8I3;Q5T9C2-2;Q5T9C2	Q5T8I3-2;Q5T8I3	Protein FAM102B	FAM102B	4830
32348601.34	33916877.01	33645261.54	30192774.49	31934222.72	32281404.21	33496336.95	32413691.53	32042869.19				28	28	27	26.4	26.4	25.2	111.02	0	182.54	11725000000	74	Q5T8P6-2;Q5T8P6;Q5T8P6-3;Q5T8P6-5;Q5T8P6-4;Q5T8P6-6	Q5T8P6-2;Q5T8P6;Q5T8P6-3;Q5T8P6-5;Q5T8P6-4	RNA-binding protein 26	RBM26	4831
8948410.441	7364723.851	8772155.77	7006682.049	8509246.764	8436422.985	8489216.631	8379890.723	8689248.629				38	11	8	57.1	23.8	19.4	72.572	0	95.623	1369800000	19	Q5T9A4;Q5T9A4-3;Q5T9A4-2	Q5T9A4;Q5T9A4-3	ATPase family AAA domain-containing protein 3B	ATAD3B	4832
1331942.157	1357198.208	1338606.041	1167830.933	1217930.18	1492086.765	1552325.854	1450782.684	1325862.742				1	1	1	1.8	1.8	1.8	62.253	0.00011128	2.8867	242860000	5	Q5T9L3;Q5T9L3-2	Q5T9L3;Q5T9L3-2	Protein wntless homolog	WLS	4834
2756106.106	2552359.294	2877530.92	2402325.151	2808756.252	2718161.979	2940438.733	3040126.658	2884520.328				14	13	13	9.6	9.1	9.1	168.96	0	87.787	409330000	21	Q5T9S5;Q5T9S5-2	Q5T9S5;Q5T9S5-2	Coiled-coil domain-containing protein 18	CCDC18	4835
440505.3453	439742.6687	453140.8412	421361.7994	461797.232	482175.8937	503523.6443	504746.6833	492409.8173				7	7	7	44.3	44.3	44.3	26.19	0	26.028	202360000	12	Q5TA31	Q5TA31	E3 ubiquitin-protein ligase RNF187	RNF187	4836
1634139.823	1558795.239	1751184.913	1487955.552	1575851.327	1622289.654	1649960.436	1588352.839	1620828.481				7	7	7	21.2	21.2	21.2	56.012	0	134.7	643990000	15	Q5TA45-2;Q5TA45-3;Q5TA45;Q5TA45-5;Q5TA45-4	Q5TA45-2;Q5TA45-3;Q5TA45;Q5TA45-5;Q5TA45-4	Integrator complex subunit 11	CPSF3L	4837
208545.116	178084.2003	226021.4235	178145.9303	216453.8596	201706.7726	246375.6241	233457.4334	209893.7962				15	7	7	21.4	11.4	11.4	87.187	0	115.12	140300000	6	Q5TAP6	Q5TAP6	U3 small nucleolar RNA-associated protein 14 homolog C	UTP14C	4839
2165997.279	1644935.974	1710990.122	1885348.768	1781671.586	1723010.425	1745852.202	1787485.366	1623302.007				13	13	13	27.8	27.8	27.8	66.851	0	323.31	383470000	16	Q5TAQ9;Q5TAQ9-2;A6NGE4;P0C7V8	Q5TAQ9;Q5TAQ9-2	DDB1- and CUL4-associated factor 8	DCAF8	4840
18420386.54	16182150.4	18199557.02	15303942.26	16618651.67	17688397.31	16460444.97	16614044.64	17475131.79				29	29	29	19.5	19.5	19.5	185.16	0	70.098	2641100000	53	Q5TAX3;Q5TAX3-2	Q5TAX3;Q5TAX3-2	Terminal uridylyltransferase 4	ZCCHC11	4841
617038.0794	553797.8779	636367.2213	579600.7756	568539.0822	672558.3904	674893.344	690556.5324	655892.567				8	8	7	19.5	19.5	18	61.492	0	42.226	173350000	17	Q5TB30-2;Q5TB30	Q5TB30-2;Q5TB30	DEP domain-containing protein 1A	DEPDC1	4842
4177475.684	3999532.654	3962007.004	3264657.016	3515016.425	3859814.276	3804301.086	3822274.607	3783526.187				16	16	16	12.5	12.5	12.5	161.94	0	79.012	2972700000	29	Q5TB80;Q5TB80-2	Q5TB80;Q5TB80-2	Centrosomal protein of 162 kDa	CEP162	4843
10920987.67	10553366.84	10942203.83	9238966.208	9977175.353	10006957.01	10371347.41	10025702.54	10369190.97				10	10	10	35.9	35.9	35.9	35.138	0	49.105	2916000000	29	Q5TBB1;Q5TBB1-2	Q5TBB1;Q5TBB1-2	Ribonuclease H2 subunit B	RNASEH2B	4845
5857282.307	5803532.991	5902521.66	5413386.63	5727602.733	5579096.211	5720064.562	6006944.901	5757854.891				11	11	11	31.1	31.1	31.1	36.436	0	21.029	1326500000	25	Q5TC12;Q5TC12-3;Q5TC12-2	Q5TC12;Q5TC12-3	ATP synthase mitochondrial F1 complex assembly factor 1	ATPAF1	4846
600914.413	558965.6103	643107.3266	533785.2816	583066.1323	546022.1684	626562.9773	556568.6028	582137.3264				3	3	3	9.5	9.5	9.5	38.553	0.00095775	2.0123	82017000	3	Q5TC63;Q5TC63-3;Q5TC63-2	Q5TC63;Q5TC63-3;Q5TC63-2	Growth hormone-regulated TBC protein 1	GRTP1	4847
5037232.879	4865308.986	4825008.322	4282435.243	4689816.356	4620764.074	4848140.237	4574237.996	4647102.385				15	15	14	18.1	18.1	17.1	125.73	0	141.79	954770000	24	Q5TC82;Q5TC82-2	Q5TC82;Q5TC82-2	Roquin-1	RC3H1	4849
165744.3309	176939.9138	169673.2961	129860.217	171791.6036	157981.9271	136789.6927	122057.3798	152505.3152				1	1	1	2.4	2.4	2.4	51.251	0	8.31	8991500	2	Q5TC84	Q5TC84	Opioid growth factor receptor-like protein 1	OGFRL1	4850
8115789.412	8441102.428	8427656.019	7453569.168	7765244.931	8384538.809	8348583.463	8347426.184	8367121.766				36	36	35	27.8	27.8	27.3	162.95	0	323.31	2351900000	63	Q5TCQ9-4;Q5TCQ9;Q5TCQ9-3;Q5TCQ9-2	Q5TCQ9-4;Q5TCQ9;Q5TCQ9-3;Q5TCQ9-2	"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3"	MAGI3	4851
1650074.806	1576069.801	1626342.857	1534247.711	1499344.007	1552218.259	1535098.714	1492190.192	1503611.058				16	16	15	17	17	17	113.96	0	132.58	434350000	17	Q5TCX8;Q5TCX8-2;Q5TCX8-3	Q5TCX8;Q5TCX8-2	Mitogen-activated protein kinase kinase kinase MLK4	MLK4	4852
3670385.077	3178688.029	3601334.061	3152358.1	3434336.566	3423641.002	3862222.905	3855803.233	3534806.962				27	27	25	30.4	30.4	28.8	121.83	0	323.31	980740000	25	Q5TCZ1-3;Q5TCZ1;Q5TCZ1-2	Q5TCZ1-3;Q5TCZ1;Q5TCZ1-2	SH3 and PX domain-containing protein 2A	SH3PXD2A	4853
30947080.96	31207728.14	33398963.61	29375294.92	29762657.21	30857118.27	32196488.19	30578196.85	31084671.57				15	15	15	53.1	53.1	53.1	44.522	0	323.31	13003000000	45	Q5TDH0;Q5TDH0-3;Q5TDH0-2	Q5TDH0;Q5TDH0-3;Q5TDH0-2	Protein DDI1 homolog 2	DDI2	4854
185196.8456	203899.682	213770.0182	185749.6543	191674.6474	175364.8405	208472.8523	189350.5387	205616.9967				5	5	5	16.7	16.7	16.7	36.076	0	8.7205	132070000	8	Q5TEU4-2;Q5TEU4	Q5TEU4-2;Q5TEU4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5	NDUFAF5	4857
2799620.798	2556786.03	2772584.501	2356476.723	2478953.88	2601658.19	2681669.474	2548293.466	2584224.542				4	4	4	8.9	8.9	8.9	56.217	0	41.875	866950000	8	Q5TF39	Q5TF39	Sodium-dependent glucose transporter 1	NAGLT1	4860
2280944.638	2183634.552	2229053.789	1875833.047	1988570.115	1944543.395	2179249.579	2161497.894	2110421.885				8	8	5	20.7	20.7	16.6	57.327	0	19.982	566610000	9	Q5TF58	Q5TF58	Intermediate filament family orphan 2	IFFO2	4861
17535801.05	16770240	17939048.07	15659122.13	16992561.4	17455761.99	18283006.57	18318524.91	18062571.97				13	13	13	38.7	38.7	38.7	51.844	0	65.169	3575300000	47	Q5TFE4;Q5TFE4-2	Q5TFE4;Q5TFE4-2	5-nucleotidase domain-containing protein 1	NT5DC1	4862
1444861.724	1470627.054	1522910.787	1326966.023	1344277.915	1432794.228	1512810.656	1456929.866	1388407.853				9	9	9	9.6	9.6	9.6	168.35	0	179.57	230620000	17	Q5TGY3	Q5TGY3	AT-hook DNA-binding motif-containing protein 1	AHDC1	4865
12928934.06	12671640.72	13164049.31	11373713.24	11603043.98	11440922.12	11846848.59	12088232.68	11185295.23				3	3	3	61.5	61.5	61.5	8.8081	0	18.054	6086400000	7	Q5TGZ0;Q5TGZ0-2	Q5TGZ0;Q5TGZ0-2	MICOS complex subunit MIC10	MINOS1	4866
1020822.074	983182.6967	1025005.343	910942.2055	946537.4093	1021175.925	1021175.925	995802.4228	955767.3772				13	13	13	8.3	8.3	8.3	240.65	0	159.11	244130000	18	Q5TH69	Q5TH69	Brefeldin A-inhibited guanine nucleotide-exchange protein 3	ARFGEF3	4867
3878318.886	3946110.706	4140288.875	3702324.708	4184720.973	4235497.479	4230802.765	4292242.036	3886930.82				28	28	28	7.5	7.5	7.5	489.05	0	220.5	1001200000	41	Q5THJ4-2;Q5THJ4	Q5THJ4-2;Q5THJ4	Vacuolar protein sorting-associated protein 13D	VPS13D	4869
7381589.096	6698469.183	7338735.142	6365312.883	7010568.456	6837796.232	7192690.022	7047108.52	6968902.307				24	24	23	16.8	16.8	16.4	220.37	0	266.59	1260900000	50	Q5THK1-2;Q5THK1-4;Q5THK1;Q5THK1-3	Q5THK1-2;Q5THK1-4;Q5THK1;Q5THK1-3	Protein PRR14L	PRR14L	4870
2613044.023	2537541.524	2612500.713	2358764.572	2348486.712	2406491.672	2550413.959	2499832.499	2386227.229				13	13	13	22.3	22.3	22.3	61.945	0	31.978	620520000	26	Q5TKA1;Q5TKA1-2;Q5TKA1-3	Q5TKA1;Q5TKA1-2;Q5TKA1-3	Protein lin-9 homolog	LIN9	4872
101681.6626	95313.96587	108647.8425	92874.82714	108271.9495	100860.3772	114802.935	106168.7753	111246.4675				4	1	1	5.3	1.9	1.9	122.27	0.0027019	1.5255	9723000	2	Q5TYW1;Q4V348;Q5TYW1-2	Q5TYW1;Q4V348	Zinc finger protein 658;Zinc finger protein 658B	ZNF658;ZNF658B	4873
28061717.98	25795212.58	28437671.4	24537756.28	26868268.21	26351833.34	28129878.78	27935571.52	26432325.09				68	68	67	33.4	33.4	33	228.52	0	323.31	6663800000	128	Q5TZA2;Q5TZA2-2;Q8IVE0;Q86T23	Q5TZA2;Q5TZA2-2	Rootletin	CROCC	4874
